04-14 17:54:02.318 23282 23282 I RLT     : +1327033ms [THREAD] scope->main op=attachLoop retry attempt=2004 | thread=main
04-14 17:54:02.319 23282 23282 D RLT     : +1327033ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:02.570 23282 23282 I RLT     : +1327284ms [THREAD] scope->main op=attachLoop retry attempt=2005 | thread=main
04-14 17:54:02.570 23282 23282 D RLT     : +1327285ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:02.784 23282 23282 I RLT     : +1327498ms [THREAD] Choreographer->main op=doFrame frame=57120 | thread=main
04-14 17:54:02.785 23282 23282 I RLT     : +1327499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=27MB periodic corr=frames-1962 | thread=main
04-14 17:54:02.820 23282 23282 I RLT     : +1327535ms [THREAD] scope->main op=attachLoop retry attempt=2006 | thread=main
04-14 17:54:02.821 23282 23282 D RLT     : +1327535ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:03.071 23282 23282 I RLT     : +1327786ms [THREAD] scope->main op=attachLoop retry attempt=2007 | thread=main
04-14 17:54:03.072 23282 23282 D RLT     : +1327786ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:03.323 23282 23282 I RLT     : +1328037ms [THREAD] scope->main op=attachLoop retry attempt=2008 | thread=main
04-14 17:54:03.324 23282 23282 D RLT     : +1328038ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:03.574 23282 23282 I RLT     : +1328288ms [THREAD] scope->main op=attachLoop retry attempt=2009 | thread=main
04-14 17:54:03.574 23282 23282 D RLT     : +1328289ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:03.784 23282 23282 I RLT     : +1328498ms [THREAD] Choreographer->main op=doFrame frame=57240 | thread=main
04-14 17:54:03.784 23282 23282 I RLT     : +1328498ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=27MB periodic corr=frames-1962 | thread=main
04-14 17:54:03.824 23282 23282 I RLT     : +1328538ms [THREAD] scope->main op=attachLoop retry attempt=2010 | thread=main
04-14 17:54:03.824 23282 23282 D RLT     : +1328539ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:04.075 23282 23282 I RLT     : +1328789ms [THREAD] scope->main op=attachLoop retry attempt=2011 | thread=main
04-14 17:54:04.075 23282 23282 D RLT     : +1328790ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:04.326 23282 23282 I RLT     : +1329041ms [THREAD] scope->main op=attachLoop retry attempt=2012 | thread=main
04-14 17:54:04.327 23282 23282 D RLT     : +1329041ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:04.578 23282 23282 I RLT     : +1329292ms [THREAD] scope->main op=attachLoop retry attempt=2013 | thread=main
04-14 17:54:04.578 23282 23282 D RLT     : +1329292ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:04.784 23282 23282 I RLT     : +1329498ms [THREAD] Choreographer->main op=doFrame frame=57360 | thread=main
04-14 17:54:04.784 23282 23282 I RLT     : +1329498ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=27MB periodic corr=frames-1962 | thread=main
04-14 17:54:04.829 23282 23282 I RLT     : +1329543ms [THREAD] scope->main op=attachLoop retry attempt=2014 | thread=main
04-14 17:54:04.829 23282 23282 D RLT     : +1329544ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:05.081 23282 23282 I RLT     : +1329795ms [THREAD] scope->main op=attachLoop retry attempt=2015 | thread=main
04-14 17:54:05.081 23282 23282 D RLT     : +1329795ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:05.331 23282 23282 I RLT     : +1330046ms [THREAD] scope->main op=attachLoop retry attempt=2016 | thread=main
04-14 17:54:05.332 23282 23282 D RLT     : +1330046ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:05.583 23282 23282 I RLT     : +1330297ms [THREAD] scope->main op=attachLoop retry attempt=2017 | thread=main
04-14 17:54:05.583 23282 23282 D RLT     : +1330298ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:05.784 23282 23282 I RLT     : +1330498ms [THREAD] Choreographer->main op=doFrame frame=57480 | thread=main
04-14 17:54:05.784 23282 23282 I RLT     : +1330499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:05.834 23282 23282 I RLT     : +1330548ms [THREAD] scope->main op=attachLoop retry attempt=2018 | thread=main
04-14 17:54:05.834 23282 23282 D RLT     : +1330549ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:06.085 23282 23282 I RLT     : +1330800ms [THREAD] scope->main op=attachLoop retry attempt=2019 | thread=main
04-14 17:54:06.086 23282 23282 D RLT     : +1330800ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:06.336 23282 23282 I RLT     : +1331050ms [THREAD] scope->main op=attachLoop retry attempt=2020 | thread=main
04-14 17:54:06.336 23282 23282 D RLT     : +1331051ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:06.587 23282 23282 I RLT     : +1331302ms [THREAD] scope->main op=attachLoop retry attempt=2021 | thread=main
04-14 17:54:06.588 23282 23282 D RLT     : +1331302ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:06.784 23282 23282 I RLT     : +1331498ms [THREAD] Choreographer->main op=doFrame frame=57600 | thread=main
04-14 17:54:06.785 23282 23282 I RLT     : +1331499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:06.838 23282 23282 I RLT     : +1331553ms [THREAD] scope->main op=attachLoop retry attempt=2022 | thread=main
04-14 17:54:06.839 23282 23282 D RLT     : +1331553ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:07.089 23282 23282 I RLT     : +1331804ms [THREAD] scope->main op=attachLoop retry attempt=2023 | thread=main
04-14 17:54:07.090 23282 23282 D RLT     : +1331804ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:07.340 23282 23282 I RLT     : +1332054ms [THREAD] scope->main op=attachLoop retry attempt=2024 | thread=main
04-14 17:54:07.341 23282 23282 D RLT     : +1332055ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:07.591 23282 23282 I RLT     : +1332305ms [THREAD] scope->main op=attachLoop retry attempt=2025 | thread=main
04-14 17:54:07.591 23282 23282 D RLT     : +1332306ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:07.784 23282 23282 I RLT     : +1332498ms [THREAD] Choreographer->main op=doFrame frame=57720 | thread=main
04-14 17:54:07.785 23282 23282 I RLT     : +1332500ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:07.842 23282 23282 I RLT     : +1332557ms [THREAD] scope->main op=attachLoop retry attempt=2026 | thread=main
04-14 17:54:07.843 23282 23282 D RLT     : +1332557ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:08.094 23282 23282 I RLT     : +1332808ms [THREAD] scope->main op=attachLoop retry attempt=2027 | thread=main
04-14 17:54:08.094 23282 23282 D RLT     : +1332809ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:08.345 23282 23282 I RLT     : +1333059ms [THREAD] scope->main op=attachLoop retry attempt=2028 | thread=main
04-14 17:54:08.345 23282 23282 D RLT     : +1333060ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:08.596 23282 23282 I RLT     : +1333311ms [THREAD] scope->main op=attachLoop retry attempt=2029 | thread=main
04-14 17:54:08.597 23282 23282 D RLT     : +1333311ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:08.784 23282 23282 I RLT     : +1333498ms [THREAD] Choreographer->main op=doFrame frame=57840 | thread=main
04-14 17:54:08.784 23282 23282 I RLT     : +1333499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:08.848 23282 23282 I RLT     : +1333562ms [THREAD] scope->main op=attachLoop retry attempt=2030 | thread=main
04-14 17:54:08.849 23282 23282 D RLT     : +1333563ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:09.099 23282 23282 I RLT     : +1333814ms [THREAD] scope->main op=attachLoop retry attempt=2031 | thread=main
04-14 17:54:09.100 23282 23282 D RLT     : +1333814ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:09.350 23282 23282 I RLT     : +1334065ms [THREAD] scope->main op=attachLoop retry attempt=2032 | thread=main
04-14 17:54:09.351 23282 23282 D RLT     : +1334065ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:09.601 23282 23282 I RLT     : +1334315ms [THREAD] scope->main op=attachLoop retry attempt=2033 | thread=main
04-14 17:54:09.601 23282 23282 D RLT     : +1334316ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:09.784 23282 23282 I RLT     : +1334498ms [THREAD] Choreographer->main op=doFrame frame=57960 | thread=main
04-14 17:54:09.784 23282 23282 I RLT     : +1334499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:09.852 23282 23282 I RLT     : +1334567ms [THREAD] scope->main op=attachLoop retry attempt=2034 | thread=main
04-14 17:54:09.853 23282 23282 D RLT     : +1334567ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:10.104 23282 23282 I RLT     : +1334818ms [THREAD] scope->main op=attachLoop retry attempt=2035 | thread=main
04-14 17:54:10.104 23282 23282 D RLT     : +1334818ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:10.355 23282 23282 I RLT     : +1335069ms [THREAD] scope->main op=attachLoop retry attempt=2036 | thread=main
04-14 17:54:10.355 23282 23282 D RLT     : +1335069ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:10.605 23282 23282 I RLT     : +1335319ms [THREAD] scope->main op=attachLoop retry attempt=2037 | thread=main
04-14 17:54:10.605 23282 23282 D RLT     : +1335319ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:10.784 23282 23282 I RLT     : +1335498ms [THREAD] Choreographer->main op=doFrame frame=58080 | thread=main
04-14 17:54:10.784 23282 23282 I RLT     : +1335499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:10.855 23282 23282 I RLT     : +1335569ms [THREAD] scope->main op=attachLoop retry attempt=2038 | thread=main
04-14 17:54:10.856 23282 23282 D RLT     : +1335570ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:11.106 23282 23282 I RLT     : +1335820ms [THREAD] scope->main op=attachLoop retry attempt=2039 | thread=main
04-14 17:54:11.106 23282 23282 D RLT     : +1335821ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:11.357 23282 23282 I RLT     : +1336072ms [THREAD] scope->main op=attachLoop retry attempt=2040 | thread=main
04-14 17:54:11.358 23282 23282 D RLT     : +1336072ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:11.608 23282 23282 I RLT     : +1336323ms [THREAD] scope->main op=attachLoop retry attempt=2041 | thread=main
04-14 17:54:11.609 23282 23282 D RLT     : +1336323ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:11.784 23282 23282 I RLT     : +1336498ms [THREAD] Choreographer->main op=doFrame frame=58200 | thread=main
04-14 17:54:11.784 23282 23282 I RLT     : +1336499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:11.859 23282 23282 I RLT     : +1336573ms [THREAD] scope->main op=attachLoop retry attempt=2042 | thread=main
04-14 17:54:11.859 23282 23282 D RLT     : +1336573ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:12.109 23282 23282 I RLT     : +1336823ms [THREAD] scope->main op=attachLoop retry attempt=2043 | thread=main
04-14 17:54:12.109 23282 23282 D RLT     : +1336824ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:12.359 23282 23282 I RLT     : +1337073ms [THREAD] scope->main op=attachLoop retry attempt=2044 | thread=main
04-14 17:54:12.359 23282 23282 D RLT     : +1337074ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:12.610 23282 23282 I RLT     : +1337325ms [THREAD] scope->main op=attachLoop retry attempt=2045 | thread=main
04-14 17:54:12.611 23282 23282 D RLT     : +1337325ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:12.784 23282 23282 I RLT     : +1337498ms [THREAD] Choreographer->main op=doFrame frame=58320 | thread=main
04-14 17:54:12.784 23282 23282 I RLT     : +1337499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:12.862 23282 23282 I RLT     : +1337576ms [THREAD] scope->main op=attachLoop retry attempt=2046 | thread=main
04-14 17:54:12.862 23282 23282 D RLT     : +1337576ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:13.112 23282 23282 I RLT     : +1337826ms [THREAD] scope->main op=attachLoop retry attempt=2047 | thread=main
04-14 17:54:13.113 23282 23282 D RLT     : +1337827ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:13.363 23282 23282 I RLT     : +1338077ms [THREAD] scope->main op=attachLoop retry attempt=2048 | thread=main
04-14 17:54:13.363 23282 23282 D RLT     : +1338078ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:13.614 23282 23282 I RLT     : +1338328ms [THREAD] scope->main op=attachLoop retry attempt=2049 | thread=main
04-14 17:54:13.614 23282 23282 D RLT     : +1338328ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:13.784 23282 23282 I RLT     : +1338498ms [THREAD] Choreographer->main op=doFrame frame=58440 | thread=main
04-14 17:54:13.784 23282 23282 I RLT     : +1338499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:13.864 23282 23282 I RLT     : +1338578ms [THREAD] scope->main op=attachLoop retry attempt=2050 | thread=main
04-14 17:54:13.864 23282 23282 D RLT     : +1338579ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:14.114 23282 23282 I RLT     : +1338828ms [THREAD] scope->main op=attachLoop retry attempt=2051 | thread=main
04-14 17:54:14.114 23282 23282 D RLT     : +1338829ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:14.365 23282 23282 I RLT     : +1339079ms [THREAD] scope->main op=attachLoop retry attempt=2052 | thread=main
04-14 17:54:14.365 23282 23282 D RLT     : +1339080ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:14.615 23282 23282 I RLT     : +1339330ms [THREAD] scope->main op=attachLoop retry attempt=2053 | thread=main
04-14 17:54:14.616 23282 23282 D RLT     : +1339330ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:14.784 23282 23282 I RLT     : +1339498ms [THREAD] Choreographer->main op=doFrame frame=58560 | thread=main
04-14 17:54:14.784 23282 23282 I RLT     : +1339499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:14.866 23282 23282 I RLT     : +1339581ms [THREAD] scope->main op=attachLoop retry attempt=2054 | thread=main
04-14 17:54:14.867 23282 23282 D RLT     : +1339581ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:15.117 23282 23282 I RLT     : +1339832ms [THREAD] scope->main op=attachLoop retry attempt=2055 | thread=main
04-14 17:54:15.118 23282 23282 D RLT     : +1339832ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:15.369 23282 23282 I RLT     : +1340083ms [THREAD] scope->main op=attachLoop retry attempt=2056 | thread=main
04-14 17:54:15.369 23282 23282 D RLT     : +1340083ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:15.619 23282 23282 I RLT     : +1340334ms [THREAD] scope->main op=attachLoop retry attempt=2057 | thread=main
04-14 17:54:15.620 23282 23282 D RLT     : +1340334ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:15.784 23282 23282 I RLT     : +1340498ms [THREAD] Choreographer->main op=doFrame frame=58680 | thread=main
04-14 17:54:15.785 23282 23282 I RLT     : +1340499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=28MB periodic corr=frames-1962 | thread=main
04-14 17:54:15.870 23282 23282 I RLT     : +1340585ms [THREAD] scope->main op=attachLoop retry attempt=2058 | thread=main
04-14 17:54:15.871 23282 23282 D RLT     : +1340585ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:16.122 23282 23282 I RLT     : +1340836ms [THREAD] scope->main op=attachLoop retry attempt=2059 | thread=main
04-14 17:54:16.122 23282 23282 D RLT     : +1340837ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:16.373 23282 23282 I RLT     : +1341088ms [THREAD] scope->main op=attachLoop retry attempt=2060 | thread=main
04-14 17:54:16.374 23282 23282 D RLT     : +1341088ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:16.624 23282 23282 I RLT     : +1341339ms [THREAD] scope->main op=attachLoop retry attempt=2061 | thread=main
04-14 17:54:16.624 23282 23282 D RLT     : +1341339ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:16.784 23282 23282 I RLT     : +1341498ms [THREAD] Choreographer->main op=doFrame frame=58800 | thread=main
04-14 17:54:16.785 23282 23282 I RLT     : +1341499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=29MB periodic corr=frames-1962 | thread=main
04-14 17:54:16.875 23282 23282 I RLT     : +1341590ms [THREAD] scope->main op=attachLoop retry attempt=2062 | thread=main
04-14 17:54:16.876 23282 23282 D RLT     : +1341590ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:17.126 23282 23282 I RLT     : +1341841ms [THREAD] scope->main op=attachLoop retry attempt=2063 | thread=main
04-14 17:54:17.127 23282 23282 D RLT     : +1341841ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:17.378 23282 23282 I RLT     : +1342092ms [THREAD] scope->main op=attachLoop retry attempt=2064 | thread=main
04-14 17:54:17.378 23282 23282 D RLT     : +1342093ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:17.629 23282 23282 I RLT     : +1342343ms [THREAD] scope->main op=attachLoop retry attempt=2065 | thread=main
04-14 17:54:17.629 23282 23282 D RLT     : +1342344ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:17.784 23282 23282 I RLT     : +1342499ms [THREAD] Choreographer->main op=doFrame frame=58920 | thread=main
04-14 17:54:17.785 23282 23282 I RLT     : +1342499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=29MB periodic corr=frames-1962 | thread=main
04-14 17:54:17.880 23282 23282 I RLT     : +1342594ms [THREAD] scope->main op=attachLoop retry attempt=2066 | thread=main
04-14 17:54:17.880 23282 23282 D RLT     : +1342595ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:18.132 23282 23282 I RLT     : +1342846ms [THREAD] scope->main op=attachLoop retry attempt=2067 | thread=main
04-14 17:54:18.132 23282 23282 D RLT     : +1342847ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:18.383 23282 23282 I RLT     : +1343097ms [THREAD] scope->main op=attachLoop retry attempt=2068 | thread=main
04-14 17:54:18.383 23282 23282 D RLT     : +1343097ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:18.633 23282 23282 I RLT     : +1343347ms [THREAD] scope->main op=attachLoop retry attempt=2069 | thread=main
04-14 17:54:18.633 23282 23282 D RLT     : +1343348ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:18.784 23282 23282 I RLT     : +1343498ms [THREAD] Choreographer->main op=doFrame frame=59040 | thread=main
04-14 17:54:18.784 23282 23282 I RLT     : +1343499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=29MB periodic corr=frames-1962 | thread=main
04-14 17:54:18.884 23282 23282 I RLT     : +1343598ms [THREAD] scope->main op=attachLoop retry attempt=2070 | thread=main
04-14 17:54:18.885 23282 23282 D RLT     : +1343599ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:19.135 23282 23282 I RLT     : +1343850ms [THREAD] scope->main op=attachLoop retry attempt=2071 | thread=main
04-14 17:54:19.136 23282 23282 D RLT     : +1343850ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:19.386 23282 23282 I RLT     : +1344100ms [THREAD] scope->main op=attachLoop retry attempt=2072 | thread=main
04-14 17:54:19.386 23282 23282 D RLT     : +1344101ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:19.636 23282 23282 I RLT     : +1344350ms [THREAD] scope->main op=attachLoop retry attempt=2073 | thread=main
04-14 17:54:19.636 23282 23282 D RLT     : +1344351ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:19.784 23282 23282 I RLT     : +1344498ms [THREAD] Choreographer->main op=doFrame frame=59160 | thread=main
04-14 17:54:19.784 23282 23282 I RLT     : +1344499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=29MB periodic corr=frames-1962 | thread=main
04-14 17:54:19.887 23282 23282 I RLT     : +1344601ms [THREAD] scope->main op=attachLoop retry attempt=2074 | thread=main
04-14 17:54:19.887 23282 23282 D RLT     : +1344602ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:20.137 23282 23282 I RLT     : +1344851ms [THREAD] scope->main op=attachLoop retry attempt=2075 | thread=main
04-14 17:54:20.137 23282 23282 D RLT     : +1344852ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:20.387 23282 23282 I RLT     : +1345101ms [THREAD] scope->main op=attachLoop retry attempt=2076 | thread=main
04-14 17:54:20.387 23282 23282 D RLT     : +1345102ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:20.637 23282 23282 I RLT     : +1345352ms [THREAD] scope->main op=attachLoop retry attempt=2077 | thread=main
04-14 17:54:20.638 23282 23282 D RLT     : +1345352ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:20.784 23282 23282 I RLT     : +1345498ms [THREAD] Choreographer->main op=doFrame frame=59280 | thread=main
04-14 17:54:20.784 23282 23282 I RLT     : +1345499ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=29MB periodic corr=frames-1962 | thread=main
04-14 17:54:20.888 23282 23282 I RLT     : +1345602ms [THREAD] scope->main op=attachLoop retry attempt=2078 | thread=main
04-14 17:54:20.888 23282 23282 D RLT     : +1345603ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:21.140 23282 23282 I RLT     : +1345854ms [THREAD] scope->main op=attachLoop retry attempt=2079 | thread=main
04-14 17:54:21.140 23282 23282 D RLT     : +1345855ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:21.392 23282 23282 I RLT     : +1346106ms [THREAD] scope->main op=attachLoop retry attempt=2080 | thread=main
04-14 17:54:21.392 23282 23282 D RLT     : +1346106ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:21.642 23282 23282 I RLT     : +1346356ms [THREAD] scope->main op=attachLoop retry attempt=2081 | thread=main
04-14 17:54:21.642 23282 23282 D RLT     : +1346357ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:21.783 23282 23282 I RLT     : +1346498ms [THREAD] Choreographer->main op=doFrame frame=59400 | thread=main
04-14 17:54:21.784 23282 23282 I RLT     : +1346498ms [FRAME] fps=120.0 jank=0 p99=8.3ms heap=29MB periodic corr=frames-1962 | thread=main
04-14 17:54:21.893 23282 23282 I RLT     : +1346608ms [THREAD] scope->main op=attachLoop retry attempt=2082 | thread=main
04-14 17:54:21.894 23282 23282 D RLT     : +1346608ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:54:22.145 23282 23282 I RLT     : +1346859ms [THREAD] scope->main op=attachLoop retry attempt=2083 | thread=main
